sample_id,size,gc,md5,organism,taxid,rep_type(s),rep_type_accession(s),relaxase_type(s),relaxase_type_accession(s),mpf_type,mpf_type_accession(s),orit_type(s),orit_accession(s),predicted_mobility,primary_cluster_id,primary_dist,secondary_cluster_id,secondary_dist
AP015013,20653,28.36391807,7adb58f4e3e8cb554a468b2dc6aee900,Staphylococcus aureus,1280,"rep_cluster_1733,rep_cluster_2214","BX571858,AP003139",MOBV,AB304512_00007,,,,,,AA411,0.06,AI462,0.025
AP018924,21326,28.60358248,51bfdb075ec8b1780664911baf9af4fa,Staphylococcus aureus,1280,"rep_cluster_1733,rep_cluster_2214","BX571858,AP003139",MOBV,AB304512_00007,,,,,,AA411,0.06,AI462,0.025
BX571858,20652,28.3652915,0b9abe53c1077769fa7f12ea28e0b66d,Staphylococcus aureus subsp. aureus MSSA476,282459,"rep_cluster_1733,rep_cluster_2214","BX571858,AP003139",MOBV,AB304512_00007,,,,,,AA411,0.06,AI462,0.025
CP002115,20730,28.35986493,452758551cdbc724c4622a3fc6a5b17e,Staphylococcus aureus subsp. aureus JKD6159,869816,"rep_cluster_1733,rep_cluster_2214","BX571858,AP003139",MOBV,AB304512_00007,,,,,,AA411,0.06,AI462,0.025
CP002146,28404,31.88635403,8ddbcfa67559d2198665549e9e8bc40c,Staphylococcus aureus,1280,"rep_cluster_1733,rep_cluster_2214","BX571858,AP003139",MOBV,AB304512_00007,,,,,,AA411,0.06,AI462,0.025
CP012971,20633,28.38656521,366d89ca01ca127d15ff9777e772048c,Staphylococcus aureus,1280,"rep_cluster_1733,rep_cluster_2214","BX571858,AP003139",MOBV,AB304512_00007,,,,,,AA411,0.06,AI462,0.025
CP012973,20633,28.39141182,4a6eb82b391f7f4309a947f0dfec37d8,Staphylococcus aureus,1280,"rep_cluster_1733,rep_cluster_2214","BX571858,AP003139",MOBV,AB304512_00007,,,,,,AA411,0.06,AI462,0.025
CP012980,20720,28.36872587,b7e8cb28fca342dddd7576a98d32c838,Staphylococcus aureus,1280,"rep_cluster_1733,rep_cluster_2214","BX571858,AP003139",MOBV,AB304512_00007,,,,,,AA411,0.06,AI462,0.025
CP017681,20653,28.37844381,1935c31b5762a569f65a5931c5124648,Staphylococcus aureus,1280,"rep_cluster_1733,rep_cluster_2214","BX571858,AP003139",MOBV,AB304512_00007,,,,,,AA411,0.06,AI462,0.025
CP019564,20658,28.37157518,e62655d3b000b402d425c6dcafbfddb3,Staphylococcus aureus,1280,"rep_cluster_1733,rep_cluster_2214","BX571858,AP003139",MOBV,AB304512_00007,,,,,,AA411,0.06,AI462,0.025
CP019575,20644,28.37628367,c0bc176d890a87398375521cbf6ca2c2,Staphylococcus aureus,1280,"rep_cluster_1733,rep_cluster_2214","BX571858,AP003139",MOBV,AB304512_00007,,,,,,AA411,0.06,AI462,0.025
CP021142,20785,28.38104402,dc410ce2635e8994edb4b3ac08bf52e3,Staphylococcus aureus,1280,"rep_cluster_1733,rep_cluster_2214","BX571858,AP003139",MOBV,AB304512_00007,,,,,,AA411,0.06,AI462,0.025
CP022719,20730,28.36951278,a1f872a39014c89fbfd81d507e4b0f3b,Staphylococcus aureus,1280,"rep_cluster_1733,rep_cluster_2214","BX571858,AP003139",MOBV,AB304512_00007,,,,,,AA411,0.06,AI462,0.025
CP022721,20730,28.36951278,a1f872a39014c89fbfd81d507e4b0f3b,Staphylococcus aureus,1280,"rep_cluster_1733,rep_cluster_2214","BX571858,AP003139",MOBV,AB304512_00007,,,,,,AA411,0.06,AI462,0.025
CP024999,20730,28.35021708,88ae43d1891d45d7999c857cc7eb4af8,Staphylococcus aureus,1280,"rep_cluster_1733,rep_cluster_2214","BX571858,AP003139",MOBV,AB304512_00007,,,,,,AA411,0.06,AI462,0.025
CP027496,18911,28.2745492,2008b88d2625604d500164ca93920806,Staphylococcus aureus,1280,"rep_cluster_1733,rep_cluster_2214","BX571858,AP003139",MOBV,AB304512_00007,,,,,,AA411,0.06,AI462,0.025
CP029083,20730,28.36951278,6cd728249300b3372c22a0c3b87b68dd,Staphylococcus aureus,1280,"rep_cluster_1733,rep_cluster_2214","BX571858,AP003139",MOBV,AB304512_00007,,,,,,AA411,0.06,AI462,0.025
GQ900392,20653,28.36875999,18dca4f558cb07ab6c2215b961514a31,Staphylococcus aureus,1280,"rep_cluster_1733,rep_cluster_2214","BX571858,AP003139",MOBV,AB304512_00007,,,,,,AA411,0.06,AI462,0.025
GQ900397,20730,28.36951278,e6e9813f91e1de0b272741ff398b01a6,Staphylococcus aureus,1280,"rep_cluster_1733,rep_cluster_2214","BX571858,AP003139",MOBV,AB304512_00007,,,,,,AA411,0.06,AI462,0.025
GQ900413,20672,28.38622291,478ac354bd6e3ef697e4f0d5301de97a,Staphylococcus aureus,1280,"rep_cluster_1733,rep_cluster_2214","BX571858,AP003139",MOBV,AB304512_00007,,,,,,AA411,0.06,AI462,0.025
GQ900424,20653,28.38328572,fe6de70bcf380ba72036c98972f49b3f,Staphylococcus aureus,1280,"rep_cluster_1733,rep_cluster_2214","BX571858,AP003139",MOBV,AB304512_00007,,,,,,AA411,0.06,AI462,0.025
GQ900425,20729,28.37570553,ce3782a15035dc8c3db7a5c2fbfb395d,Staphylococcus aureus,1280,"rep_cluster_1733,rep_cluster_2214","BX571858,AP003139",MOBV,AB304512_00007,,,,,,AA411,0.06,AI462,0.025
GQ900467,20730,28.36951278,46af03874dffcf61b3a344a5426a855b,Staphylococcus aureus,1280,"rep_cluster_1733,rep_cluster_2214","BX571858,AP003139",MOBV,AB304512_00007,,,,,,AA411,0.06,AI462,0.025
MH785247,20630,28.37615124,9ec1e18c51bed6d7e28387a21429368b,Staphylococcus aureus,1280,"rep_cluster_1733,rep_cluster_2214","BX571858,AP003139",MOBV,AB304512_00007,,,,,,AA411,0.06,AI462,0.025
MH785254,20653,28.37844381,ce322b359c075a8336a7ec310660a38e,Staphylococcus aureus,1280,"rep_cluster_1733,rep_cluster_2214","BX571858,AP003139",MOBV,AB304512_00007,,,,,,AA411,0.06,AI462,0.025
NC_005011,20654,28.37706982,521a460983988828500030bcf68140cb,Staphylococcus aureus,1280,"rep_cluster_1733,rep_cluster_2214","BX571858,AP003139",MOBV,AB304512_00007,,,,,,AA411,0.06,AI462,0.025
NC_013290,20653,28.36875999,18dca4f558cb07ab6c2215b961514a31,Staphylococcus aureus,1280,"rep_cluster_1733,rep_cluster_2214","BX571858,AP003139",MOBV,AB304512_00007,,,,,,AA411,0.06,AI462,0.025
NC_013293,20730,28.36951278,e6e9813f91e1de0b272741ff398b01a6,Staphylococcus aureus,1280,"rep_cluster_1733,rep_cluster_2214","BX571858,AP003139",MOBV,AB304512_00007,,,,,,AA411,0.06,AI462,0.025
NC_013301,20672,28.38622291,478ac354bd6e3ef697e4f0d5301de97a,Staphylococcus aureus,1280,"rep_cluster_1733,rep_cluster_2214","BX571858,AP003139",MOBV,AB304512_00007,,,,,,AA411,0.06,AI462,0.025
NC_013303,20653,28.38328572,fe6de70bcf380ba72036c98972f49b3f,Staphylococcus aureus,1280,"rep_cluster_1733,rep_cluster_2214","BX571858,AP003139",MOBV,AB304512_00007,,,,,,AA411,0.06,AI462,0.025
NC_013304,20729,28.37570553,ce3782a15035dc8c3db7a5c2fbfb395d,Staphylococcus aureus,1280,"rep_cluster_1733,rep_cluster_2214","BX571858,AP003139",MOBV,AB304512_00007,,,,,,AA411,0.06,AI462,0.025
NC_013313,20730,28.36951278,46af03874dffcf61b3a344a5426a855b,Staphylococcus aureus,1280,"rep_cluster_1733,rep_cluster_2214","BX571858,AP003139",MOBV,AB304512_00007,,,,,,AA411,0.06,AI462,0.025
NC_017339,20730,28.35986493,452758551cdbc724c4622a3fc6a5b17e,Staphylococcus aureus subsp. aureus JKD6159,869816,"rep_cluster_1733,rep_cluster_2214","BX571858,AP003139",MOBV,AB304512_00007,,,,,,AA411,0.06,AI462,0.025
NC_018968,28404,31.88635403,8ddbcfa67559d2198665549e9e8bc40c,Staphylococcus aureus,1280,"rep_cluster_1733,rep_cluster_2214","BX571858,AP003139",MOBV,AB304512_00007,,,,,,AA411,0.06,AI462,0.025
CP030480,13686,27.50986409,77b14fe2b6d57a11ba6e6cd2ac425211,Staphylococcus aureus,1280,rep_cluster_2409,GQ900405,MOBV,AB304512_00007,,,,,,AA411,0.06,AI461,0.025
CP026967,3319,27.56854474,53680b76036b193e3ff229a1735502c7,Staphylococcus aureus,1280,-,-,MOBV,AB304512_00007,,,,,,AA412,0.06,AI463,0.025
AP019631,125013,50.84031261,3d23804b82fcbf91e5e9462033038bf1,Enterobacter asburiae,61645,"IncFII,IncR","CP019890_00139,AP019631_00018",MOBF,NC_014107_00160,,,,,,AA413,0.06,AI464,0.025
AP019633,130975,51.62893682,184e21206995cea6029238e20952a06c,Enterobacter asburiae,61645,"IncFII,IncR","CP019890_00139,000207__CP025517",MOBF,NC_014107_00160,,,,,,AA413,0.06,AI465,0.025
LC338066,98508,49.43151825,d06d0da47911a50747be6db376d9696a,Enterobacter asburiae,61645,"IncFII,IncR","CP019890_00139,AP019631_00018",-,-,,,,,,AA413,0.06,AI464,0.025
AP019534,101731,49.82650323,2a07e2fd8edbcc31157d68514a835bf7,Enterobacter asburiae,61645,"IncFIA,IncFII","AF250878,CP019890_00139",-,-,,,,,,AA413,0.06,AI466,0.025
KX912253,108672,51.1842977,e3e64d33d814461c62e1646a477fd637,Enterobacter asburiae,61645,"IncFII,IncR","CP019890_00139,000207__CP025517",MOBF,NC_014107_00160,,,,,,AA414,0.06,AI467,0.025
CP034768,125786,51.89130746,fcf78806227ee7721c88258e5fddf528,Enterobacter sp. N18-03635,2500132,"IncFII,rep_cluster_2268","CP019890_00139,CP040393_00011",MOBF,NC_014107_00160,,,,,,AA414,0.06,AI468,0.025
MK471334,111155,51.64589987,90ec29b129e4ad2c4b2d1cb9018863df,Enterobacter cloacae,550,"IncFIA,IncFII","AF250878,CP019890_00139",MOBF,NC_014107_00160,,,,,,AA414,0.06,AI469,0.025
KX858825,89970,49.45315105,cf2ec9b4a62b118342892e064a161eff,Enterobacter cloacae,550,IncFII,CP019890_00139,-,-,,,,,,AA415,0.06,AI470,0.025
CP045770,98844,52.70324956,742bdaa1ae73d0927f337dfd7b36a954,Enterobacter cancerogenus,69218,"IncFIA,IncFII","AF250878,CP019890_00139",MOBF,NC_014107_00160,,,,,,AA416,0.06,AI471,0.025
CP017187,131604,52.06528677,b32f7c2a860049c3d40945f180e80fa0,Enterobacter hormaechei subsp. hoffmannii,1812934,"IncFII,rep_cluster_2268","CP019890_00139,CP040393_00011",MOBF,CP021777_00069,,,,,,AA417,0.06,AI474,0.025
CP019890,124759,53.43021345,6237ab78a82707a8ffd0b4cf217272d0,Enterobacter hormaechei,158836,"IncFIA,IncFII","AF250878,CP019890_00139",MOBF,CP021777_00069,,,,,,AA417,0.06,AI473,0.025
LS999207,150302,53.77772751,3071df6f68b456d48a6b772853c9529e,Enterobacter cloacae,550,"IncFIB,IncFII","CP039454_00078,CP019890_00139",MOBF,CP021777_00069,,,,,,AA417,0.06,AI472,0.025
CP021777,70882,54.75579132,8289b542dc7d6127be82c74361125ec8,Enterobacter cloacae,550,"IncFII,rep_cluster_1418","CP001919,000759__NC_013950_00034",MOBF,CP021777_00069,,,,,,AA418,0.06,AI475,0.025
CP032294,119757,53.1325935,64c9894f614c3c4ef375c863cfca5cd2,Enterobacter cloacae,550,"IncFII,IncR","CP019890_00139,000207__CP025517",MOBF,NC_014107_00160,,,,,,AA419,0.06,AI476,0.025
CP027145,101548,54.43927995,a6c47a4af876d1e190435957ebac4a00,Enterobacter hormaechei subsp. hoffmannii,1812934,"IncFII,IncR","CP019890_00139,000207__CP025517",MOBF,NC_014107_00160,,,,,,AA419,0.06,AI478,0.025
CP033799,130817,51.93896818,0831424c33ac0131bb13408821e93a08,Enterobacter roggenkampii,1812935,"IncFII,IncR","CP019890_00139,000207__CP025517",MOBF,NC_014107_00160,,,,,,AA419,0.06,AI476,0.025
CP022534,126208,54.42761156,ea3bef5840913fad4b5718563fb78b5c,Enterobacter hormaechei,158836,"IncFII,rep_cluster_2268","CP019890_00139,CP040393_00011",MOBF,NC_014107_00160,,,,,,AA419,0.06,AI477,0.025
CP043512,142503,54.21008681,07c196dcf1484efb98e16d28780d3236,Enterobacter kobei,208224,"IncFIA,IncFII","AF250878,CP019890_00139",MOBF,NC_014107_00160,,,,,,AA420,0.06,AI479,0.025
CP020054,69729,52.14903412,4569251066ba3f8a6f150794948bd3d2,Enterobacter cloacae,550,IncR,000207__CP025517,-,-,,,,,,AA421,0.06,AI480,0.025
CP002887,63653,49.29854052,2093f2b55d0910e2a6d33ff823c940e7,Enterobacter ludwigii,299767,"IncFIA,IncFII","AF250878,CP019890_00139",-,-,,,,,,AA422,0.06,AI481,0.025
NC_016515,63653,49.29854052,2093f2b55d0910e2a6d33ff823c940e7,Enterobacter ludwigii,299767,"IncFIA,IncFII","AF250878,CP019890_00139",-,-,,,,,,AA422,0.06,AI481,0.025
CP033798,103835,50.82101411,0044dfb99feb0cf356bc3c128486753b,Enterobacter roggenkampii,1812935,"IncFII,rep_cluster_2268","CP019890_00139,CP040393_00011",-,-,,,,,,AA423,0.06,AI483,0.025
CP019840,85262,52.62719617,c75baa9cabf22040e2a395d186fb6937,Enterobacter roggenkampii,1812935,"IncFIB,IncFII","CP039454_00078,CP019890_00139",-,-,,,,,,AA423,0.06,AI482,0.025
CP022149,111184,50.92369406,2bd9320e12b023428df237b8f00dd059,Enterobacter roggenkampii,1812935,"IncFIB,IncFII","CP039454_00078,CP019890_00139",-,-,,,,,,AA423,0.06,AI482,0.025
CP012169,210894,52.91615693,d7721a6bdffe9cda459ee76e3a19fc1f,Enterobacter hormaechei subsp. steigerwaltii,299766,"IncFIB,IncFII","CP039454_00078,CP019890_00139",MOBF,NC_014107_00160,,,,,,AA424,0.06,AI484,0.025
CP042541,155361,51.99824924,1a1f0d63658e89ceeb0b61eef009641f,Enterobacter hormaechei,158836,"IncFIB,IncFII","CP039454_00078,CP019890_00139",-,-,,,,,,AA424,0.06,AI484,0.025
CP042567,150626,51.95517374,1f2bbcfc27c91755b797edfaecbbae89,Enterobacter hormaechei,158836,"IncFIB,IncFII","CP039454_00078,CP019890_00139",-,-,,,,,,AA424,0.06,AI484,0.025
CP001919,199562,52.46690252,d807d965eb8573d34122ed013f3e2109,Enterobacter cloacae subsp. cloacae ATCC 13047,716541,"IncFIB,IncFII,rep_cluster_2358","CP039454_00078,CP019890_00139,CP000974_00005","MOBF,MOBP","NC_014107_00160,NC_021819_00066",,,,,,AA424,0.06,AI484,0.025
NC_014107,199562,52.46690252,d807d965eb8573d34122ed013f3e2109,Enterobacter cloacae subsp. cloacae ATCC 13047,716541,"IncFIB,IncFII,rep_cluster_2358","CP039454_00078,CP019890_00139,CP000974_00005","MOBF,MOBP","NC_014107_00160,NC_021819_00066",,,,,,AA424,0.06,AI484,0.025
CP009855,111232,53.01891542,43d5a2e96ad38af5e91adfb7be69722e,Enterobacter cloacae,550,"IncFIB,IncFII","CP039454_00078,CP019890_00139",-,-,,,,,,AA425,0.06,AI486,0.025
CP026851,150426,54.10434366,3da2834517a6c69149cc6cee9a3ff419,Enterobacter cloacae,550,"IncFIB,IncFII,IncFII","CP039454_00078,CP001919,CP019890_00139",MOBF,NC_014107_00160,,,,,,AA425,0.06,AI487,0.025
CP029719,138933,52.74628778,fce0c9dd2536096674f65bddfd00dd6d,Enterobacter cloacae,550,"IncFIB,IncFII,IncFII","CP039454_00078,CP019890_00139,CP001919",MOBF,NC_014107_00160,,,,,,AA425,0.06,AI485,0.025
CP035636,103522,52.00343888,31adfe65c90fe462ce14e91c0df2304e,Enterobacter cloacae,550,"IncFIB,IncFII,IncFII","CP039454_00078,CP019890_00139,CP001919",-,-,,,,,,AA425,0.06,AI488,0.025
CP008907,111227,53.01680347,89ffb4fe3f4ce3eecd94026c5187f4bd,Enterobacter hormaechei subsp. hoffmannii ECR091,1333849,"IncFIB,IncFII","CP039454_00078,CP019890_00139",-,-,,,,,,AA425,0.06,AI486,0.025
CP031569,140243,52.6821303,3fbe3e8283a35280f48259bf856b1914,Enterobacter hormaechei,158836,"IncFIB,IncFII,IncFII","CP039454_00078,CP001919,CP019890_00139","MOBF,MOBF","CP043854_00173,NC_014107_00160",,,,,,AA425,0.06,AI485,0.025
CP017182,47221,50.02435357,1cfb10406461d54ae724bd7fe653f712,Enterobacter kobei,208224,IncFIB,CP039454_00078,-,-,,,,,,AA426,0.06,AI489,0.025
CP038235,128224,63.09739206,c1f46b2091fa0b5268a62cc361b383b8,Leisingera sp. NJS201,2508306,"rep_cluster_252,rep_cluster_735","001531__CP014802_00143,002212__CP002975_00001",-,-,,,,,,AA427,0.06,AI490,0.025
CP035420,140681,65.08199401,07c869c7b664f8d70dfd71ef55161661,Leisingera sp. NJS204,2508307,rep_cluster_735,002212__CP002975_00001,-,-,,,,,,AA428,0.06,AI491,0.025
CP006972,68752,62.90435187,60b003e91f7053b53f0b2d74ddcec19c,Phaeobacter gallaeciensis DSM 26640,1423144,"rep_cluster_252,rep_cluster_735","001530__CP010865_00002,002212__CP002975_00001",-,-,,,,,,AA429,0.06,AI492,0.025
CP010593,68752,62.90435187,d4e7a6f90d6eee183feba16ed3b3f51b,Phaeobacter gallaeciensis,60890,"rep_cluster_252,rep_cluster_735","001530__CP010865_00002,002212__CP002975_00001",-,-,,,,,,AA429,0.06,AI492,0.025
CP010642,68726,62.91505398,fb6213b61067ae72ff2ec41d9c77e9fa,Phaeobacter gallaeciensis,60890,"rep_cluster_252,rep_cluster_735","001530__CP010865_00002,002212__CP002975_00001",-,-,,,,,,AA429,0.06,AI492,0.025
CP010678,68726,62.91359893,9cd0e210bff3c6e7d94ce8b601d45bb0,Phaeobacter gallaeciensis,60890,"rep_cluster_252,rep_cluster_735","001530__CP010865_00002,002212__CP002975_00001",-,-,,,,,,AA429,0.06,AI492,0.025
CP010789,68720,62.96274738,a601e7381f0ffe0ece9d415400ee06c2,Phaeobacter gallaeciensis,60890,"rep_cluster_252,rep_cluster_735","001530__CP010865_00002,002212__CP002975_00001",-,-,,,,,,AA429,0.06,AI492,0.025
CP021045,68629,62.98649259,104c53adeaf1d22f31a913a63dc50b89,Phaeobacter gallaeciensis,60890,"rep_cluster_252,rep_cluster_735","001530__CP010865_00002,002212__CP002975_00001",-,-,,,,,,AA429,0.06,AI492,0.025
CP021052,68629,62.98649259,104c53adeaf1d22f31a913a63dc50b89,Phaeobacter gallaeciensis,60890,"rep_cluster_252,rep_cluster_735","001530__CP010865_00002,002212__CP002975_00001",-,-,,,,,,AA429,0.06,AI492,0.025
NC_023142,68752,62.90435187,60b003e91f7053b53f0b2d74ddcec19c,Phaeobacter gallaeciensis DSM 26640,1423144,"rep_cluster_252,rep_cluster_735","001530__CP010865_00002,002212__CP002975_00001",-,-,,,,,,AA429,0.06,AI492,0.025
CP010648,69149,63.37329535,d787e313cf971e1d1fb93fe757c8bd72,Phaeobacter piscinae,1580596,"rep_cluster_252,rep_cluster_735","001530__CP010865_00002,002212__CP002975_00001",-,-,,,,,,AA429,0.06,AI493,0.025
CP010660,68735,63.35345894,20175e4e2e3a72c84b7eb9425f4b8608,Phaeobacter piscinae,1580596,"rep_cluster_252,rep_cluster_735","001531__CP014802_00143,002212__CP002975_00001",-,-,,,,,,AA429,0.06,AI494,0.025
CP010685,68465,63.39005331,61af2844607d1ed54a54fe1f76c41759,Phaeobacter piscinae,1580596,"rep_cluster_252,rep_cluster_735","001530__CP010865_00002,002212__CP002975_00001",-,-,,,,,,AA429,0.06,AI493,0.025
CP010694,69149,63.37329535,d787e313cf971e1d1fb93fe757c8bd72,Phaeobacter piscinae,1580596,"rep_cluster_252,rep_cluster_735","001530__CP010865_00002,002212__CP002975_00001",-,-,,,,,,AA429,0.06,AI493,0.025
CP010720,69233,63.38162437,fcb138faa6d8761bbc89cb1951119145,Phaeobacter piscinae,1580596,"rep_cluster_252,rep_cluster_735","001530__CP010865_00002,002212__CP002975_00001",-,-,,,,,,AA429,0.06,AI494,0.025
CP010773,69205,63.38848349,d700f70d6bde03bce887dde9f5731568,Phaeobacter piscinae,1580596,"rep_cluster_252,rep_cluster_735","001530__CP010865_00002,002212__CP002975_00001",-,-,,,,,,AA429,0.06,AI494,0.025
CP010809,69149,63.37329535,d787e313cf971e1d1fb93fe757c8bd72,Phaeobacter piscinae,1580596,"rep_cluster_252,rep_cluster_735","001530__CP010865_00002,002212__CP002975_00001",-,-,,,,,,AA429,0.06,AI493,0.025
CP031958,69135,63.36877124,20e5fce8b5ffc892726c4f651fd42273,Phaeobacter sp. LSS9,681157,"rep_cluster_252,rep_cluster_735","001530__CP010865_00002,002212__CP002975_00001",-,-,,,,,,AA429,0.06,AI494,0.025
CP002975,70384,62.78273471,ef49489d2a43fa9da8ef5ccf4af22d58,Phaeobacter inhibens 2.10,383629,"rep_cluster_252,rep_cluster_735","001530__CP010865_00002,002212__CP002975_00001",-,-,,,,,,AA430,0.06,AI496,0.025
CP002979,65245,62.72051498,f4a49de349771642fa3f377bdeff6943,Phaeobacter inhibens DSM 17395,391619,"rep_cluster_252,rep_cluster_735","001531__CP014802_00143,002212__CP002975_00001",-,-,,,,,,AA430,0.06,AI495,0.025
CP010598,65359,62.72892792,99e348027fb3b87dfee29322051982d9,Phaeobacter inhibens,221822,"rep_cluster_252,rep_cluster_735","001530__CP010865_00002,002212__CP002975_00001",-,-,,,,,,AA430,0.06,AI495,0.025
CP010633,65848,60.45893573,25f7574d47af4ce45d3c6d9ec355530a,Phaeobacter inhibens,221822,"rep_cluster_252,rep_cluster_735","001531__CP014802_00143,002212__CP002975_00001",-,-,,,,,,AA430,0.06,AI497,0.025
CP010655,68499,63.0023796,b1065ad54aa0af0aa5dbc35375d5f7ef,Phaeobacter inhibens,221822,"rep_cluster_252,rep_cluster_735","001531__CP014802_00143,002212__CP002975_00001",-,-,,,,,,AA430,0.06,AI496,0.025
CP010732,70157,62.99442679,428ca8d079efb6ec85619b136fa41b41,Phaeobacter inhibens,221822,"rep_cluster_252,rep_cluster_735","001531__CP014802_00143,002212__CP002975_00001",-,-,,,,,,AA430,0.06,AI496,0.025
CP010744,68500,62.99562044,a42b7baebf2234f6a5e4afa44ee8358e,Phaeobacter inhibens,221822,"rep_cluster_252,rep_cluster_735","001530__CP010865_00002,002212__CP002975_00001",-,-,,,,,,AA430,0.06,AI496,0.025
CP010748,68505,63.00999927,b41c9845d24bdbed258ee78180a757ba,Phaeobacter inhibens,221822,"rep_cluster_252,rep_cluster_735","001530__CP010865_00002,002212__CP002975_00001",-,-,,,,,,AA430,0.06,AI496,0.025
CP019311,68760,63.29697499,70592d1c80c85a5e700732dd846ce3e5,Phaeobacter inhibens,221822,"rep_cluster_252,rep_cluster_735","001531__CP014802_00143,002212__CP002975_00001",-,-,,,,,,AA430,0.06,AI496,0.025
CP031951,65245,62.72051498,f4a49de349771642fa3f377bdeff6943,Phaeobacter inhibens,221822,"rep_cluster_252,rep_cluster_735","001531__CP014802_00143,002212__CP002975_00001",-,-,,,,,,AA430,0.06,AI495,0.025
CP031955,70383,62.78078513,c167c35c22dbd01155ec0c57ee307538,Phaeobacter inhibens,221822,"rep_cluster_252,rep_cluster_735","001530__CP010865_00002,002212__CP002975_00001",-,-,,,,,,AA430,0.06,AI496,0.025
NC_018288,65245,62.72051498,f4a49de349771642fa3f377bdeff6943,Phaeobacter inhibens DSM 17395,391619,"rep_cluster_252,rep_cluster_735","001531__CP014802_00143,002212__CP002975_00001",-,-,,,,,,AA430,0.06,AI495,0.025
NC_018422,70384,62.78273471,ef49489d2a43fa9da8ef5ccf4af22d58,Phaeobacter inhibens 2.10,383629,"rep_cluster_252,rep_cluster_735","001530__CP010865_00002,002212__CP002975_00001",-,-,,,,,,AA430,0.06,AI496,0.025
CP010614,70131,63.04059546,a942b06f17d1b2551c8e9b531d2da178,Phaeobacter inhibens,221822,rep_cluster_735,002212__CP002975_00001,-,-,,,,,,AA430,0.06,AI496,0.025
CP010622,68508,62.89630408,95e51dc2a1b67529c073d521714ee517,Phaeobacter inhibens,221822,rep_cluster_735,002212__CP002975_00001,-,-,,,,,,AA430,0.06,AI496,0.025
CP010626,68421,62.90027915,993533230077fcd2e80cbdc43df5a110,Phaeobacter inhibens,221822,rep_cluster_735,002212__CP002975_00001,-,-,,,,,,AA430,0.06,AI496,0.025
CP010665,70131,63.04059546,a942b06f17d1b2551c8e9b531d2da178,Phaeobacter inhibens,221822,rep_cluster_735,002212__CP002975_00001,-,-,,,,,,AA430,0.06,AI496,0.025
CP010671,68506,63.01783785,3b2f8c166ae58a410c517189e758147b,Phaeobacter inhibens,221822,rep_cluster_735,002212__CP002975_00001,-,-,,,,,,AA430,0.06,AI496,0.025
CP010702,68548,62.97047325,07483e7a5159f42de21ccce13718a441,Phaeobacter inhibens,221822,rep_cluster_735,002212__CP002975_00001,-,-,,,,,,AA430,0.06,AI496,0.025
CP010711,70262,63.01130056,d62f8652142bfe09e4be9282d05cab66,Phaeobacter inhibens,221822,rep_cluster_735,002212__CP002975_00001,-,-,,,,,,AA430,0.06,AI496,0.025
CP010739,68668,63.20119998,9b6dd10a5efe1bc7765e94b3b63139b5,Phaeobacter inhibens,221822,rep_cluster_735,002212__CP002975_00001,-,-,,,,,,AA430,0.06,AI496,0.025
CP010753,70131,63.04059546,a942b06f17d1b2551c8e9b531d2da178,Phaeobacter inhibens,221822,rep_cluster_735,002212__CP002975_00001,-,-,,,,,,AA430,0.06,AI496,0.025
CP010762,70262,63.01272381,8eb9e3251309e1be66cd5030ab18c9c5,Phaeobacter inhibens,221822,rep_cluster_735,002212__CP002975_00001,-,-,,,,,,AA430,0.06,AI496,0.025
CP016368,70805,62.41367135,c03dbf6500b83e95024b9b6d0398d690,Phaeobacter porticola,1844006,"rep_cluster_252,rep_cluster_735","001531__CP014802_00143,002212__CP002975_00001",-,-,,,,,,AA431,0.06,AI498,0.025
CP000966,91096,51.09225433,71c8f43a4b45b9b1ffaa0e20325c6b22,Klebsiella variicola,244366,"IncFIA,IncFII,rep_cluster_2183","AF250878,CP000966,CP033468_00001",-,-,,,,,,AA432,0.06,AI499,0.025
NC_011281,91096,51.09225433,71c8f43a4b45b9b1ffaa0e20325c6b22,Klebsiella variicola,244366,"IncFIA,IncFII,rep_cluster_2183","AF250878,CP000966,CP033468_00001",-,-,,,,,,AA432,0.06,AI499,0.025
CP026717,80970,56.87662097,eb56f0946825cdb0e54188577b50242f,Klebsiella oxytoca,571,"IncFII,rep_cluster_2183","000132__HG969996,CP033468_00001","MOBF,MOBF","NC_021231_00058,CP035180_00077",,,,,,AA433,0.06,AI500,0.025
